,무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
1891,F7673,서울특별시,성북구,특별시도,,동소문로,1.0,서울특별시 성북구 동소문로 186,,37.598435,127.02188,성북성심병원건너편,1,50,,,2.0,2014.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
1892,F7674,서울특별시,서대문구,특별시도,,수색로,2.0,서울특별시 서대문구 수색로 102,,37.572481,126.907909,요진주상복합 건너편,1,50,,,99.0,2014.0,서울지방경찰청,02-700-5031,2020-05-31,1320000,경찰청
1969,325,서울특별시,종로구,구도,C1-J1번,필운대로,3.0,서울특별시 종로구 필운대로 9-2,서울특별시 종로구 필운동 108,37.577185,126.969199,(어린이 25) 매동초교(필운대로) 주변,4,30,,,2.0,2015.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
1970,326,서울특별시,종로구,구도,28-J28번,성균관로,3.0,서울특별시 종로구 성균관로 74-1,서울특별시 종로구 명륜1가 27-57,37.589234,126.997408,(어린이 26) 혜화초교(명륜파출소) 주변,4,30,,,2.0,2020.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
1971,327,서울특별시,종로구,구도,51-J33-5,창신5길,3.0,서울특별시 종로구 창신5길 77,서울특별시 종로구 창신동 99,37.574683,127.013793,(어린이 27) 창신초교(장난감도서관) 주변,4,20,,,2.0,2015.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
1972,328,서울특별시,종로구,구도,23-33번,자하문로33길,3.0,서울특별시 종로구 자하문로33길 22-1,서울특별시 종로구 청운동 52-4,37.586269,126.968635,(어린이 28) 청운초교(후문)  주변,4,30,,,2.0,2015.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
1973,329,서울특별시,종로구,구도,28-J22-14번,율곡로14길,3.0,서울특별시 종로구 율곡로14길 40,서울특별시 종로구 효제동 105-5,37.574305,127.0032041789,(어린이 29) 효제초교(율곡로14길) 주변,4,30,,,2.0,2015.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
1974,330,서울특별시,종로구,구도,28-J27-13번,성균관로13길,3.0,서울특별시 종로구 성균관로13길 63,서울특별시 종로구 명륜3가 1-924,37.591126,126.995144,(어린이 30) 명륜어린이집 주변,4,30,,,99.0,2015.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
1975,331,서울특별시,종로구,구도,4901-J10번,평창길,3.0,서울특별시 종로구 평창길 311,서울특별시 종로구 평창동 439-7,37.614766,126.977086,(어린이 31) 하나유치원 주변,4,30,,,2.0,2015.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
1976,332,서울특별시,종로구,구도,23-J8번,비봉길,3.0,서울특별시 종로구 비봉길 23,서울특별시 종로구 구기동 151,37.611546,126.9563721252,(어린이 32) 하비에르국제학교 주변,4,30,,,2.0,2015.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
1977,333,서울특별시,종로구,구도,C1-J1번,필운대로,3.0,서울특별시 종로구 필운대로 87-2,서울특별시 종로구 신교동 2-128,37.583757,126.967316,(어린이 33) 서울맹학교 주변,4,30,,,2.0,2015.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
1978,334,서울특별시,종로구,구도,C1-8번,사직로8길,3.0,서울특별시 종로구 사직로8길 13,서울특별시 종로구 내자동 169,37.574936,126.970238,(어린이 34) 세종유치원 주변,4,30,,,2.0,2016.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
1979,335,서울특별시,종로구,구도,23-43번,자하문로43길,3.0,서울특별시 종로구 자하문로43길 2,서울특별시 종로구 부암동 384-4,37.598687,126.960875,(어린이 35) 엔젤키즈어린이집  주변,4,50,,,2.0,2016.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
1980,336,서울특별시,종로구,구도,23-J9-6-C번,세검정로6다길,3.0,서울특별시 종로구 세검정로6다길 10,서울특별시 종로구 신영동 105-12,37.601661,126.962604,(어린이 36) 부암어린이집 주변,4,30,,,2.0,2016.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
1981,337,서울특별시,종로구,구도,51-65번,종로65길,3.0,서울특별시 종로구 종로65길 10,서울특별시 종로구 숭인동 178-167,37.574975,127.019838,(어린이 37) 한빛어린이집 주변,4,30,,,2.0,2016.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
1982,338,서울특별시,종로구,구도,C1-J2번,옥인길,3.0,서울특별시 종로구 옥인길 18,서울특별시 종로구 옥인동 149-1,37.580694,126.967469,(어린이 38) 누상어린이집 주변,4,20,,,2.0,2016.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
1983,339,서울특별시,종로구,시도,27번,삼일대로,3.0,서울특별시 종로구 삼일대로 444-1,서울특별시 종로구 낙원동 1,37.574175,126.987573,(어린이 39) 교동초교 정문 주변,4,30,,,2.0,2018.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
1984,413,서울특별시,종로구,구도,29-J26-3번,동숭3길,3.0,서울특별시 종로구 동숭3길 8,서울특별시 종로구 동숭동129,37.581284,127.004599,광명가든레지던스 주변,4,30,,,99.0,2019.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
1994,298,서울특별시,종로구,구도,5111-5번,지봉로5길,3.0,서울특별시 종로구 지봉로5길 5,서울특별시 종로구 창신동 237,37.5741887063,127.015158,창신동 두산아파트 주변,4,30,,,99.0,2016.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
1995,301,서울특별시,종로구,시도,C1번,율곡로,3.0,서울특별시 종로구 율곡로 264,서울특별시 종로구 종로6가 210-1,37.573627,127.006691,(어린이 01) 봄샘어린이유치원 주변,4,50,,,2.0,2014.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
1996,302,서울특별시,종로구,구도,5111-13번,지봉로13길,3.0,서울특별시 종로구 지봉로13길 14,서울특별시 종로구 창신동 산 6-25,37.578408,127.0144675338,(어린이 02) 아동회관어린이집 주변,4,30,,,2.0,2014.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
1997,303,서울특별시,종로구,구도,29-J34-5번,낙산5길,3.0,서울특별시 종로구 낙산5길 33,서울특별시 종로구 창신동 23-330,37.578836,127.010898,(어린이 03) 은행나무어린이집 주변,4,20,,,2.0,2014.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
1998,304,서울특별시,종로구,구도,29-J34번,낙산길,3.0,서울특별시 종로구 낙산길 250,서울특별시 종로구 창신동 7-40,37.581338,127.013139,(어린이 04) 명신초교(후문) 주변,4,30,,,2.0,2014.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
1999,305,서울특별시,종로구,구도,29-J34번,낙산길,3.0,서울특별시 종로구 낙산길 250,서울특별시 종로구 창신동 7-40,37.582172,127.0146228932,(어린이 05) 명신초교(정문) 주변,4,30,,,2.0,2014.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2000,306,서울특별시,종로구,구도,5111-J36번,동망산길,3.0,서울특별시 종로구 동망산길 66-1,서울특별시 종로구 숭인동 26-10,37.579708,127.017096,(어린이 06) 청룡유치원 주변,4,30,,,2.0,2014.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2001,307,서울특별시,종로구,구도,29-J34-4번,낙산4길,3.0,서울특별시 종로구 낙산4길 24,서울특별시 종로구 동숭동 50-135,37.578789,127.007179,(어린이 07) 동숭어린이집 주변,4,20,,,2.0,2014.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2002,308,서울특별시,종로구,구도,28-J29-6번,혜화로6길,3.0,서울특별시 종로구 혜화로6길 63,서울특별시 종로구 혜화동 15-139,37.589438,127.001478,(어린이 08) 한아름유치원 주변,4,20,,,2.0,2014.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2003,309,서울특별시,종로구,구도,29-3번,대학로3길,3.0,서울특별시 종로구 대학로3길 9,서울특별시 종로구 연지동 136-25,37.574144,127.001246,(어린이 09) 연동유치원 주변,4,20,,,2.0,2014.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2004,310,서울특별시,종로구,시도,28번,창경궁로,3.0,서울특별시 종로구 창경궁로 288,서울특별시 종로구 혜화동 58-2,37.586262,127.002023,(어린이 10) 혜화성당유치원 주변,4,50,,,2.0,2014.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2005,311,서울특별시,종로구,시도,27번,삼일대로,3.0,서울특별시 종로구 삼일대로 454,서울특별시 종로구 경운동 2,37.575196,126.987028,(어린이 11) 서울경운학교 주변,4,30,,,2.0,2014.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2006,312,서울특별시,종로구,구도,C1-J13-6번,북촌로6길,3.0,서울특별시 종로구 북촌로6길 1,서울특별시 종로구 가회동 208-7,37.580071,126.985109,(어린이 12) 가회동주민센터 주변,4,30,,,2.0,2019.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2007,313,서울특별시,종로구,구도,23-17번,자하문로17길,3.0,서울특별시 종로구 자하문로17길 23,서울특별시 종로구 통인동 31-2,37.581354,126.969487,(어린이 13) 옥인유치원 주변,4,30,,,99.0,2014.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2008,314,서울특별시,종로구,구도,23-10번,자하문로10길,3.0,서울특별시 종로구 자하문로10길 8,서울특별시 종로구 통의동 91-43,37.579399,126.972013,(어린이 14) 정부청사어린이집 주변,4,30,,,2.0,2014.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2009,315,서울특별시,종로구,구도,23-28번,자하문로28길,3.0,서울특별시 종로구 자하문로28길 8,서울특별시 종로구 궁정동 4-11,37.585046,126.9711011629,(어린이 15) 무궁화어린이집 주변,4,30,,,2.0,2014.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2010,316,서울특별시,종로구,구도,23-35번,자하문로35길,3.0,서울특별시 종로구 자하문로35길 21,서울특별시 종로구 청운동 6-3,37.588517,126.966223,(어린이 16) 청운어린이집 주변,4,30,,,2.0,2014.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2011,317,서울특별시,종로구,시도,23번,자하문로,3.0,서울특별시 종로구 자하문로 306,서울특별시 종로구 홍지동 99-3,37.599703,126.959064,(어린이 17) 세검정유치원 주변,4,50,,,2.0,2014.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2012,318,서울특별시,종로구,구도,23-J9-2번,홍지문2길,3.0,서울특별시 종로구 홍지문2길 1,서울특별시 종로구 홍지동 56,37.600788,126.956861,(어린이 18) 상명부속어린이집 주변,4,30,,,2.0,2014.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2013,319,서울특별시,종로구,구도,C1-J1번,필운대로,3.0,서울특별시 종로구 필운대로 103,서울특별시 종로구 신교동 1-1,37.584074,126.968901,(어린이 19) 서울농학교 주변,4,30,,,2.0,2014.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2014,320,서울특별시,종로구,구도,C1-J1-1번,인왕산로1길,3.0,서울특별시 종로구 인왕산로1길 21,서울특별시 종로구 사직동 284-1,37.574546,126.964512,(어린이 20) 수도사랑의학교 주변,4,30,,,2.0,2014.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2015,321,서울특별시,종로구,구도,C1-J13-4번,북촌로4길,3.0,서울특별시 종로구 북촌로4길 27,서울특별시 종로구 계동 115-1,37.579366,126.986666,(어린이 21) 재동초교(미니스톱) 주변,4,30,,,2.0,2014.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2016,322,서울특별시,종로구,구도,23-J9-7번,세검정로7길,3.0,서울특별시 종로구 세검정로7길 19,서울특별시 종로구 신영동 218-5,37.602735,126.960755,(어린이 22) 세검정초교(정문) 주변,4,30,,,2.0,2015.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2017,323,서울특별시,종로구,구도,23-J9-9번,세검정로9길,3.0,서울특별시 종로구 세검정로9길 19,서울특별시 종로구 신영동 222,37.603958,126.961269,(어린이 23) 세검정초교(후문) 주변,4,20,,,2.0,2015.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2018,324,서울특별시,종로구,구도,C1-9번,사직로9길,3.0,서울특별시 종로구 사직로9길 16-1,서울특별시 종로구 사직동 1-43,37.5770806892,126.967844,(어린이 24) 매동초교(정문) 주변,4,30,,,2.0,2015.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2020,65,서울특별시,종로구,구도,29번,대명길,3.0,서울특별시 종로구 대명길 3,서울특별시 종로구 명륜4가 1,37.583398,127.001508,혜화역 4호선 4번출구 주변,4,50,,,99.0,2003.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2021,66,서울특별시,종로구,구도,28-J29번,혜화로,3.0,서울특별시 종로구 혜화로 63,서울특별시 종로구 혜화동 1-1,37.591979,126.999239,서울과학고후문 주변,4,30,,,99.0,2005.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2022,67,서울특별시,종로구,구도,28-J29번,혜화로,3.0,서울특별시 종로구 혜화로 50,서울특별시 종로구 혜화동 9-11,37.589879,126.999286,올림픽기념국민생활관 주변,4,30,,,2.0,2012.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2023,68,서울특별시,종로구,구도,29-J26번,동숭길,3.0,서울특별시 종로구 동숭길 133,서울특별시 종로구 동숭동 1-38,37.5833730477,127.002609,상명아트홀 주변,4,30,,,99.0,2017.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2024,69,서울특별시,종로구,구도,29-J26번,동숭길,3.0,서울특별시 종로구 동숭길 101,서울특별시 종로구 동숭동 1-83,37.582667,127.003884,IBK기업은행 대학로지점 주변,4,30,,,99.0,2017.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2025,70,서울특별시,종로구,시도,2707번,돈화문로,3.0,서울특별시 종로구 돈화문로 45,서울특별시 종로구 묘동 175,37.572498,126.991473,5호선 종로3가역 3번출구 주변,4,30,,,99.0,2017.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2026,71,서울특별시,종로구,구도,51-5번,종로5길,3.0,서울특별시 종로구 종로5길 30,서울특별시 종로구 청진동 19,37.5716743442,126.980701,그랑서울 주변,4,30,,,99.0,2017.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2027,72,서울특별시,종로구,시도,23번,효자로,3.0,서울특별시 종로구 효자로 57,서울특별시 종로구 창성동67,37.581045,126.973602,청와대부속청사 정문 주변,4,40,,,99.0,2019.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2028,73,서울특별시,종로구,구도,28-J29번,혜화로,3.0,서울특별시 종로구 혜화로 1,서울특별시 종로구 혜화동 111-3,37.585924,127.0007090932,혜화동우체국 주변,4,50,,,2.0,2020.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2029,74,서울특별시,종로구,구도,28-J29번,혜화로,3.0,서울특별시 종로구 혜화로 12,서울특별시 종로구 혜화동 74-30,37.5868545154,127.000312,헤화동주민센터 주변,4,30,,,2.0,2020.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2030,75,서울특별시,종로구,구도,28-J29번,혜화로,3.0,서울특별시 종로구 혜화로 32,서울특별시 종로구 혜화동 13-1,37.588391,126.999717,혜화초교 정문 주변,4,30,,,2.0,2020.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2031,76,서울특별시,종로구,구도,22-12번,통일로12길,3.0,서울특별시 종로구 통일로12길 23,서울특별시 종로구 무악동 46-82,37.573834,126.960538,독립문초교 정문 주변,4,30,,,2.0,2020.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
2032,78,서울특별시,종로구,시도,C1번,율곡로,3.0,서울특별시 종로구 율곡로 235,서울특별시 종로구 충신동 52-2,37.575756,127.005021,종로노인종합복지관입구 교차로 주변,4,50,,,1.0,2012.0,종로구청,02-2148-3372,2020-07-01,3000000,서울특별시 종로구
